symbol,name,name_key,listing_date,unlock_date,term,ipo_price,market,lead_manager,listed_shares,ipo_price_source
140430,카티스,카티스,2024-05-03,2025-05-03,1Y,,코스닥,nan,,
126730,코칩,코칩,2024-05-07,2024-05-22,15D,18000.0,코스닥,한국투자증권(주),,38
126730,코칩,코칩,2024-05-07,2024-06-07,1M,18000.0,코스닥,한국투자증권(주),,38
126730,코칩,코칩,2024-05-07,2024-08-07,3M,18000.0,코스닥,한국투자증권(주),,38
126730,코칩,코칩,2024-05-07,2024-11-07,6M,18000.0,코스닥,한국투자증권(주),,38
126730,코칩,코칩,2024-05-07,2025-05-07,1Y,18000.0,코스닥,한국투자증권(주),,38
443060,HD현대마린솔루션,hd현대마린솔루션,2024-05-08,2024-05-23,15D,83400.0,유가,"신한투자증권 주식회사,하나증권주식회사,유비에스증권 리미티드 서울지점,CS증권 서울지점,제이피모간증권회사 서울지점,KB증권(주)",,38
443060,HD현대마린솔루션,hd현대마린솔루션,2024-05-08,2024-06-08,1M,83400.0,유가,"신한투자증권 주식회사,하나증권주식회사,유비에스증권 리미티드 서울지점,CS증권 서울지점,제이피모간증권회사 서울지점,KB증권(주)",,38
443060,HD현대마린솔루션,hd현대마린솔루션,2024-05-08,2024-08-08,3M,83400.0,유가,"신한투자증권 주식회사,하나증권주식회사,유비에스증권 리미티드 서울지점,CS증권 서울지점,제이피모간증권회사 서울지점,KB증권(주)",,38
443060,HD현대마린솔루션,hd현대마린솔루션,2024-05-08,2024-11-08,6M,83400.0,유가,"신한투자증권 주식회사,하나증권주식회사,유비에스증권 리미티드 서울지점,CS증권 서울지점,제이피모간증권회사 서울지점,KB증권(주)",,38
443060,HD현대마린솔루션,hd현대마린솔루션,2024-05-08,2025-05-08,1Y,83400.0,유가,"신한투자증권 주식회사,하나증권주식회사,유비에스증권 리미티드 서울지점,CS증권 서울지점,제이피모간증권회사 서울지점,KB증권(주)",,38
456010,아이씨티케이,아이씨티케이,2024-05-17,2024-06-01,15D,20000.0,코스닥,엔에이치투자증권(주),,38
456010,아이씨티케이,아이씨티케이,2024-05-17,2024-06-17,1M,20000.0,코스닥,엔에이치투자증권(주),,38
456010,아이씨티케이,아이씨티케이,2024-05-17,2024-08-17,3M,20000.0,코스닥,엔에이치투자증권(주),,38
456010,아이씨티케이,아이씨티케이,2024-05-17,2024-11-17,6M,20000.0,코스닥,엔에이치투자증권(주),,38
456010,아이씨티케이,아이씨티케이,2024-05-17,2025-05-17,1Y,20000.0,코스닥,엔에이치투자증권(주),,38
145170,노브랜드,노브랜드,2024-05-23,2024-06-07,15D,14000.0,코스닥,삼성증권(주),,38
145170,노브랜드,노브랜드,2024-05-23,2024-06-23,1M,14000.0,코스닥,삼성증권(주),,38
145170,노브랜드,노브랜드,2024-05-23,2024-08-23,3M,14000.0,코스닥,삼성증권(주),,38
145170,노브랜드,노브랜드,2024-05-23,2024-11-23,6M,14000.0,코스닥,삼성증권(주),,38
145170,노브랜드,노브랜드,2024-05-23,2025-05-23,1Y,14000.0,코스닥,삼성증권(주),,38
323350,다원넥스뷰,다원넥스뷰,2024-06-11,2024-06-26,15D,,코스닥,nan,,
323350,다원넥스뷰,다원넥스뷰,2024-06-11,2024-07-11,1M,,코스닥,nan,,
323350,다원넥스뷰,다원넥스뷰,2024-06-11,2024-09-11,3M,,코스닥,nan,,
323350,다원넥스뷰,다원넥스뷰,2024-06-11,2024-12-11,6M,,코스닥,nan,,
323350,다원넥스뷰,다원넥스뷰,2024-06-11,2025-06-11,1Y,,코스닥,nan,,
453450,그리드위즈,그리드위즈,2024-06-14,2024-06-29,15D,40000.0,코스닥,삼성증권(주),,38
453450,그리드위즈,그리드위즈,2024-06-14,2024-07-14,1M,40000.0,코스닥,삼성증권(주),,38
453450,그리드위즈,그리드위즈,2024-06-14,2024-09-14,3M,40000.0,코스닥,삼성증권(주),,38
453450,그리드위즈,그리드위즈,2024-06-14,2024-12-14,6M,40000.0,코스닥,삼성증권(주),,38
453450,그리드위즈,그리드위즈,2024-06-14,2025-06-14,1Y,40000.0,코스닥,삼성증권(주),,38
462510,라메디텍,라메디텍,2024-06-17,2024-07-02,15D,16000.0,코스닥,대신증권(주),,38
462510,라메디텍,라메디텍,2024-06-17,2024-07-17,1M,16000.0,코스닥,대신증권(주),,38
462510,라메디텍,라메디텍,2024-06-17,2024-09-17,3M,16000.0,코스닥,대신증권(주),,38
462510,라메디텍,라메디텍,2024-06-17,2024-12-17,6M,16000.0,코스닥,대신증권(주),,38
462510,라메디텍,라메디텍,2024-06-17,2025-06-17,1Y,16000.0,코스닥,대신증권(주),,38
458870,씨어스테크놀로지,씨어스테크놀로지,2024-06-19,2024-07-04,15D,17000.0,코스닥,한국투자증권(주),,38
458870,씨어스테크놀로지,씨어스테크놀로지,2024-06-19,2024-07-19,1M,17000.0,코스닥,한국투자증권(주),,38
458870,씨어스테크놀로지,씨어스테크놀로지,2024-06-19,2024-09-19,3M,17000.0,코스닥,한국투자증권(주),,38
458870,씨어스테크놀로지,씨어스테크놀로지,2024-06-19,2024-12-19,6M,17000.0,코스닥,한국투자증권(주),,38
458870,씨어스테크놀로지,씨어스테크놀로지,2024-06-19,2025-06-19,1Y,17000.0,코스닥,한국투자증권(주),,38
034230,파라다이스,파라다이스,2024-06-24,2024-07-09,15D,0.0,유가,신한투자증권 주식회사,,kind
034230,파라다이스,파라다이스,2024-06-24,2024-07-24,1M,0.0,유가,신한투자증권 주식회사,,kind
034230,파라다이스,파라다이스,2024-06-24,2024-09-24,3M,0.0,유가,신한투자증권 주식회사,,kind
034230,파라다이스,파라다이스,2024-06-24,2024-12-24,6M,0.0,유가,신한투자증권 주식회사,,kind
034230,파라다이스,파라다이스,2024-06-24,2025-06-24,1Y,0.0,유가,신한투자증권 주식회사,,kind
107640,한중엔시에스,한중엔시에스,2024-06-24,2024-07-09,15D,30000.0,코스닥,IBK투자증권(주),,38
107640,한중엔시에스,한중엔시에스,2024-06-24,2024-07-24,1M,30000.0,코스닥,IBK투자증권(주),,38
107640,한중엔시에스,한중엔시에스,2024-06-24,2024-09-24,3M,30000.0,코스닥,IBK투자증권(주),,38
107640,한중엔시에스,한중엔시에스,2024-06-24,2024-12-24,6M,30000.0,코스닥,IBK투자증권(주),,38
107640,한중엔시에스,한중엔시에스,2024-06-24,2025-06-24,1Y,30000.0,코스닥,IBK투자증권(주),,38
464080,에스오에스랩,에스오에스랩,2024-06-25,2024-07-10,15D,11500.0,코스닥,한국투자증권(주),,38
464080,에스오에스랩,에스오에스랩,2024-06-25,2024-07-25,1M,11500.0,코스닥,한국투자증권(주),,38
464080,에스오에스랩,에스오에스랩,2024-06-25,2024-09-25,3M,11500.0,코스닥,한국투자증권(주),,38
464080,에스오에스랩,에스오에스랩,2024-06-25,2024-12-25,6M,11500.0,코스닥,한국투자증권(주),,38
464080,에스오에스랩,에스오에스랩,2024-06-25,2025-06-25,1Y,11500.0,코스닥,한국투자증권(주),,38
160190,하이젠알앤엠,하이젠알앤엠,2024-06-27,2024-07-12,15D,7000.0,코스닥,한국투자증권(주),,38
160190,하이젠알앤엠,하이젠알앤엠,2024-06-27,2024-07-27,1M,7000.0,코스닥,한국투자증권(주),,38
160190,하이젠알앤엠,하이젠알앤엠,2024-06-27,2024-09-27,3M,7000.0,코스닥,한국투자증권(주),,38
160190,하이젠알앤엠,하이젠알앤엠,2024-06-27,2024-12-27,6M,7000.0,코스닥,한국투자증권(주),,38
160190,하이젠알앤엠,하이젠알앤엠,2024-06-27,2025-06-27,1Y,7000.0,코스닥,한국투자증권(주),,38
295310,에이치브이엠,에이치브이엠,2024-06-28,2024-07-13,15D,18000.0,코스닥,엔에이치투자증권(주),,38
295310,에이치브이엠,에이치브이엠,2024-06-28,2024-07-28,1M,18000.0,코스닥,엔에이치투자증권(주),,38
295310,에이치브이엠,에이치브이엠,2024-06-28,2024-09-28,3M,18000.0,코스닥,엔에이치투자증권(주),,38
295310,에이치브이엠,에이치브이엠,2024-06-28,2024-12-28,6M,18000.0,코스닥,엔에이치투자증권(주),,38
295310,에이치브이엠,에이치브이엠,2024-06-28,2025-06-28,1Y,18000.0,코스닥,엔에이치투자증권(주),,38
266350,팡스카이,팡스카이,2024-06-28,2024-07-13,15D,,코넥스,키움증권(주),,
266350,팡스카이,팡스카이,2024-06-28,2024-07-28,1M,,코넥스,키움증권(주),,
266350,팡스카이,팡스카이,2024-06-28,2024-09-28,3M,,코넥스,키움증권(주),,
266350,팡스카이,팡스카이,2024-06-28,2024-12-28,6M,,코넥스,키움증권(주),,
266350,팡스카이,팡스카이,2024-06-28,2025-06-28,1Y,,코넥스,키움증권(주),,
481850,신한글로벌액티브리츠,신한글로벌액티브리츠,2024-07-01,2024-07-16,15D,3000.0,유가,"신한투자증권 주식회사,한국투자증권(주)",,38
481850,신한글로벌액티브리츠,신한글로벌액티브리츠,2024-07-01,2024-08-01,1M,3000.0,유가,"신한투자증권 주식회사,한국투자증권(주)",,38
481850,신한글로벌액티브리츠,신한글로벌액티브리츠,2024-07-01,2024-10-01,3M,3000.0,유가,"신한투자증권 주식회사,한국투자증권(주)",,38
481850,신한글로벌액티브리츠,신한글로벌액티브리츠,2024-07-01,2025-01-01,6M,3000.0,유가,"신한투자증권 주식회사,한국투자증권(주)",,38
481850,신한글로벌액티브리츠,신한글로벌액티브리츠,2024-07-01,2025-07-01,1Y,3000.0,유가,"신한투자증권 주식회사,한국투자증권(주)",,38
462350,이노스페이스,이노스페이스,2024-07-02,2024-07-17,15D,43300.0,코스닥,미래에셋증권 주식회사,,38
462350,이노스페이스,이노스페이스,2024-07-02,2024-08-02,1M,43300.0,코스닥,미래에셋증권 주식회사,,38
462350,이노스페이스,이노스페이스,2024-07-02,2024-10-02,3M,43300.0,코스닥,미래에셋증권 주식회사,,38
462350,이노스페이스,이노스페이스,2024-07-02,2025-01-02,6M,43300.0,코스닥,미래에셋증권 주식회사,,38
462350,이노스페이스,이노스페이스,2024-07-02,2025-07-02,1Y,43300.0,코스닥,미래에셋증권 주식회사,,38
450330,하스,하스,2024-07-03,2024-07-18,15D,16000.0,코스닥,삼성증권(주),,38
450330,하스,하스,2024-07-03,2024-08-03,1M,16000.0,코스닥,삼성증권(주),,38
450330,하스,하스,2024-07-03,2024-10-03,3M,16000.0,코스닥,삼성증권(주),,38
450330,하스,하스,2024-07-03,2025-01-03,6M,16000.0,코스닥,삼성증권(주),,38
450330,하스,하스,2024-07-03,2025-07-03,1Y,16000.0,코스닥,삼성증권(주),,38
462870,시프트업,시프트업,2024-07-11,2024-07-26,15D,60000.0,유가,"한국투자증권(주),제이피모간증권회사 서울지점,엔에이치투자증권(주)",,38
462870,시프트업,시프트업,2024-07-11,2024-08-11,1M,60000.0,유가,"한국투자증권(주),제이피모간증권회사 서울지점,엔에이치투자증권(주)",,38
462870,시프트업,시프트업,2024-07-11,2024-10-11,3M,60000.0,유가,"한국투자증권(주),제이피모간증권회사 서울지점,엔에이치투자증권(주)",,38
462870,시프트업,시프트업,2024-07-11,2025-01-11,6M,60000.0,유가,"한국투자증권(주),제이피모간증권회사 서울지점,엔에이치투자증권(주)",,38
462870,시프트업,시프트업,2024-07-11,2025-07-11,1Y,60000.0,유가,"한국투자증권(주),제이피모간증권회사 서울지점,엔에이치투자증권(주)",,38
373110,엑셀세라퓨틱스,엑셀세라퓨틱스,2024-07-15,2024-07-30,15D,10000.0,코스닥,대신증권(주),,38
373110,엑셀세라퓨틱스,엑셀세라퓨틱스,2024-07-15,2024-08-15,1M,10000.0,코스닥,대신증권(주),,38
373110,엑셀세라퓨틱스,엑셀세라퓨틱스,2024-07-15,2024-10-15,3M,10000.0,코스닥,대신증권(주),,38
373110,엑셀세라퓨틱스,엑셀세라퓨틱스,2024-07-15,2025-01-15,6M,10000.0,코스닥,대신증권(주),,38
373110,엑셀세라퓨틱스,엑셀세라퓨틱스,2024-07-15,2025-07-15,1Y,10000.0,코스닥,대신증권(주),,38
487570,HS효성,hs효성,2024-07-29,2024-08-13,15D,,유가,nan,,
487570,HS효성,hs효성,2024-07-29,2024-08-29,1M,,유가,nan,,
487570,HS효성,hs효성,2024-07-29,2024-10-29,3M,,유가,nan,,
487570,HS효성,hs효성,2024-07-29,2025-01-29,6M,,유가,nan,,
487570,HS효성,hs효성,2024-07-29,2025-07-29,1Y,,유가,nan,,
062040,산일전기,산일전기,2024-07-29,2024-08-13,15D,35000.0,유가,미래에셋증권 주식회사,,38
062040,산일전기,산일전기,2024-07-29,2024-08-29,1M,35000.0,유가,미래에셋증권 주식회사,,38
062040,산일전기,산일전기,2024-07-29,2024-10-29,3M,35000.0,유가,미래에셋증권 주식회사,,38
062040,산일전기,산일전기,2024-07-29,2025-01-29,6M,35000.0,유가,미래에셋증권 주식회사,,38
062040,산일전기,산일전기,2024-07-29,2025-07-29,1Y,35000.0,유가,미래에셋증권 주식회사,,38
460940,피앤에스로보틱스,피앤에스로보틱스,2024-07-31,2024-08-15,15D,,코스닥,nan,,
460940,피앤에스로보틱스,피앤에스로보틱스,2024-07-31,2024-08-31,1M,,코스닥,nan,,
460940,피앤에스로보틱스,피앤에스로보틱스,2024-07-31,2024-10-31,3M,,코스닥,nan,,
460940,피앤에스로보틱스,피앤에스로보틱스,2024-07-31,2025-01-31,6M,,코스닥,nan,,
460940,피앤에스로보틱스,피앤에스로보틱스,2024-07-31,2025-07-31,1Y,,코스닥,nan,,
460470,아이빔테크놀로지,아이빔테크놀로지,2024-08-06,2024-08-21,15D,10000.0,코스닥,삼성증권(주),,38
460470,아이빔테크놀로지,아이빔테크놀로지,2024-08-06,2024-09-06,1M,10000.0,코스닥,삼성증권(주),,38
460470,아이빔테크놀로지,아이빔테크놀로지,2024-08-06,2024-11-06,3M,10000.0,코스닥,삼성증권(주),,38
460470,아이빔테크놀로지,아이빔테크놀로지,2024-08-06,2025-02-06,6M,10000.0,코스닥,삼성증권(주),,38
460470,아이빔테크놀로지,아이빔테크놀로지,2024-08-06,2025-08-06,1Y,10000.0,코스닥,삼성증권(주),,38
199480,뱅크웨어글로벌,뱅크웨어글로벌,2024-08-12,2024-08-27,15D,16000.0,코스닥,미래에셋증권 주식회사,,38
199480,뱅크웨어글로벌,뱅크웨어글로벌,2024-08-12,2024-09-12,1M,16000.0,코스닥,미래에셋증권 주식회사,,38
199480,뱅크웨어글로벌,뱅크웨어글로벌,2024-08-12,2024-11-12,3M,16000.0,코스닥,미래에셋증권 주식회사,,38
199480,뱅크웨어글로벌,뱅크웨어글로벌,2024-08-12,2025-02-12,6M,16000.0,코스닥,미래에셋증권 주식회사,,38
199480,뱅크웨어글로벌,뱅크웨어글로벌,2024-08-12,2025-08-12,1Y,16000.0,코스닥,미래에셋증권 주식회사,,38
088340,유라클,유라클,2024-08-16,2024-08-31,15D,21000.0,코스닥,키움증권(주),,38
088340,유라클,유라클,2024-08-16,2024-09-16,1M,21000.0,코스닥,키움증권(주),,38
088340,유라클,유라클,2024-08-16,2024-11-16,3M,21000.0,코스닥,키움증권(주),,38
088340,유라클,유라클,2024-08-16,2025-02-16,6M,21000.0,코스닥,키움증권(주),,38
088340,유라클,유라클,2024-08-16,2025-08-16,1Y,21000.0,코스닥,키움증권(주),,38
079900,전진건설로봇,전진건설로봇,2024-08-19,2024-09-03,15D,16500.0,유가,미래에셋증권 주식회사,,38
079900,전진건설로봇,전진건설로봇,2024-08-19,2024-09-19,1M,16500.0,유가,미래에셋증권 주식회사,,38
079900,전진건설로봇,전진건설로봇,2024-08-19,2024-11-19,3M,16500.0,유가,미래에셋증권 주식회사,,38
079900,전진건설로봇,전진건설로봇,2024-08-19,2025-02-19,6M,16500.0,유가,미래에셋증권 주식회사,,38
079900,전진건설로봇,전진건설로봇,2024-08-19,2025-08-19,1Y,16500.0,유가,미래에셋증권 주식회사,,38
389650,넥스트바이오메디컬,넥스트바이오메디컬,2024-08-20,2024-09-04,15D,29000.0,코스닥,한국투자증권(주),,38
389650,넥스트바이오메디컬,넥스트바이오메디컬,2024-08-20,2024-09-20,1M,29000.0,코스닥,한국투자증권(주),,38
389650,넥스트바이오메디컬,넥스트바이오메디컬,2024-08-20,2024-11-20,3M,29000.0,코스닥,한국투자증권(주),,38
389650,넥스트바이오메디컬,넥스트바이오메디컬,2024-08-20,2025-02-20,6M,29000.0,코스닥,한국투자증권(주),,38
389650,넥스트바이오메디컬,넥스트바이오메디컬,2024-08-20,2025-08-20,1Y,29000.0,코스닥,한국투자증권(주),,38
431190,케이쓰리아이,케이쓰리아이,2024-08-20,2024-09-04,15D,15500.0,코스닥,하나증권주식회사,,38
431190,케이쓰리아이,케이쓰리아이,2024-08-20,2024-09-20,1M,15500.0,코스닥,하나증권주식회사,,38
431190,케이쓰리아이,케이쓰리아이,2024-08-20,2024-11-20,3M,15500.0,코스닥,하나증권주식회사,,38
431190,케이쓰리아이,케이쓰리아이,2024-08-20,2025-02-20,6M,15500.0,코스닥,하나증권주식회사,,38
431190,케이쓰리아이,케이쓰리아이,2024-08-20,2025-08-20,1Y,15500.0,코스닥,하나증권주식회사,,38
464280,티디에스팜,티디에스팜,2024-08-21,2024-09-05,15D,13000.0,코스닥,한국투자증권(주),,38
464280,티디에스팜,티디에스팜,2024-08-21,2024-09-21,1M,13000.0,코스닥,한국투자증권(주),,38
464280,티디에스팜,티디에스팜,2024-08-21,2024-11-21,3M,13000.0,코스닥,한국투자증권(주),,38
464280,티디에스팜,티디에스팜,2024-08-21,2025-02-21,6M,13000.0,코스닥,한국투자증권(주),,38
464280,티디에스팜,티디에스팜,2024-08-21,2025-08-21,1Y,13000.0,코스닥,한국투자증권(주),,38
476080,M83,m83,2024-08-22,2024-09-06,15D,16000.0,코스닥,신영증권(주),,kind
476080,M83,m83,2024-08-22,2024-09-22,1M,16000.0,코스닥,신영증권(주),,kind
476080,M83,m83,2024-08-22,2024-11-22,3M,16000.0,코스닥,신영증권(주),,kind
476080,M83,m83,2024-08-22,2025-02-22,6M,16000.0,코스닥,신영증권(주),,kind
476080,M83,m83,2024-08-22,2025-08-22,1Y,16000.0,코스닥,신영증권(주),,kind
456070,이엔셀,이엔셀,2024-08-23,2024-09-07,15D,15300.0,코스닥,엔에이치투자증권(주),,38
456070,이엔셀,이엔셀,2024-08-23,2024-09-23,1M,15300.0,코스닥,엔에이치투자증권(주),,38
456070,이엔셀,이엔셀,2024-08-23,2024-11-23,3M,15300.0,코스닥,엔에이치투자증권(주),,38
456070,이엔셀,이엔셀,2024-08-23,2025-02-23,6M,15300.0,코스닥,엔에이치투자증권(주),,38
456070,이엔셀,이엔셀,2024-08-23,2025-08-23,1Y,15300.0,코스닥,엔에이치투자증권(주),,38
461300,아이스크림미디어,아이스크림미디어,2024-08-30,2024-09-14,15D,32000.0,코스닥,삼성증권(주),,38
461300,아이스크림미디어,아이스크림미디어,2024-08-30,2024-09-30,1M,32000.0,코스닥,삼성증권(주),,38
461300,아이스크림미디어,아이스크림미디어,2024-08-30,2024-11-30,3M,32000.0,코스닥,삼성증권(주),,38
461300,아이스크림미디어,아이스크림미디어,2024-08-30,2025-02-28,6M,32000.0,코스닥,삼성증권(주),,38
461300,아이스크림미디어,아이스크림미디어,2024-08-30,2025-08-30,1Y,32000.0,코스닥,삼성증권(주),,38
469750,아이비젼웍스,아이비젼웍스,2024-09-03,2024-09-18,15D,,코스닥,nan,,
469750,아이비젼웍스,아이비젼웍스,2024-09-03,2024-10-03,1M,,코스닥,nan,,
469750,아이비젼웍스,아이비젼웍스,2024-09-03,2024-12-03,3M,,코스닥,nan,,
469750,아이비젼웍스,아이비젼웍스,2024-09-03,2025-03-03,6M,,코스닥,nan,,
469750,아이비젼웍스,아이비젼웍스,2024-09-03,2025-09-03,1Y,,코스닥,nan,,
464500,아이언디바이스,아이언디바이스,2024-09-23,2024-10-08,15D,7000.0,코스닥,대신증권(주),,38
464500,아이언디바이스,아이언디바이스,2024-09-23,2024-10-23,1M,7000.0,코스닥,대신증권(주),,38
464500,아이언디바이스,아이언디바이스,2024-09-23,2024-12-23,3M,7000.0,코스닥,대신증권(주),,38
464500,아이언디바이스,아이언디바이스,2024-09-23,2025-03-23,6M,7000.0,코스닥,대신증권(주),,38
464500,아이언디바이스,아이언디바이스,2024-09-23,2025-09-23,1Y,7000.0,코스닥,대신증권(주),,38
351870,차이커뮤니케이션,차이커뮤니케이션,2024-09-27,2024-10-12,15D,,코스닥,nan,,
351870,차이커뮤니케이션,차이커뮤니케이션,2024-09-27,2024-10-27,1M,,코스닥,nan,,
351870,차이커뮤니케이션,차이커뮤니케이션,2024-09-27,2024-12-27,3M,,코스닥,nan,,
351870,차이커뮤니케이션,차이커뮤니케이션,2024-09-27,2025-03-27,6M,,코스닥,nan,,
351870,차이커뮤니케이션,차이커뮤니케이션,2024-09-27,2025-09-27,1Y,,코스닥,nan,,
489790,한화비전,한화비전,2024-09-27,2024-10-12,15D,,유가,nan,,
489790,한화비전,한화비전,2024-09-27,2024-10-27,1M,,유가,nan,,
489790,한화비전,한화비전,2024-09-27,2024-12-27,3M,,유가,nan,,
489790,한화비전,한화비전,2024-09-27,2025-03-27,6M,,유가,nan,,
489790,한화비전,한화비전,2024-09-27,2025-09-27,1Y,,유가,nan,,
381620,제닉스로보틱스,제닉스로보틱스,2024-09-30,2024-10-15,15D,,코스닥,nan,,
381620,제닉스로보틱스,제닉스로보틱스,2024-09-30,2024-10-30,1M,,코스닥,nan,,
381620,제닉스로보틱스,제닉스로보틱스,2024-09-30,2024-12-30,3M,,코스닥,nan,,
381620,제닉스로보틱스,제닉스로보틱스,2024-09-30,2025-03-30,6M,,코스닥,nan,,
381620,제닉스로보틱스,제닉스로보틱스,2024-09-30,2025-09-30,1Y,,코스닥,nan,,
308430,셀비온,셀비온,2024-10-16,2024-10-31,15D,15000.0,코스닥,대신증권(주),,38
308430,셀비온,셀비온,2024-10-16,2024-11-16,1M,15000.0,코스닥,대신증권(주),,38
308430,셀비온,셀비온,2024-10-16,2025-01-16,3M,15000.0,코스닥,대신증권(주),,38
308430,셀비온,셀비온,2024-10-16,2025-04-16,6M,15000.0,코스닥,대신증권(주),,38
308430,셀비온,셀비온,2024-10-16,2025-10-16,1Y,15000.0,코스닥,대신증권(주),,38
209640,와이제이링크,와이제이링크,2024-10-18,2024-11-02,15D,12000.0,코스닥,KB증권(주),,38
209640,와이제이링크,와이제이링크,2024-10-18,2024-11-18,1M,12000.0,코스닥,KB증권(주),,38
209640,와이제이링크,와이제이링크,2024-10-18,2025-01-18,3M,12000.0,코스닥,KB증권(주),,38
209640,와이제이링크,와이제이링크,2024-10-18,2025-04-18,6M,12000.0,코스닥,KB증권(주),,38
209640,와이제이링크,와이제이링크,2024-10-18,2025-10-18,1Y,12000.0,코스닥,KB증권(주),,38
465480,인스피언,인스피언,2024-10-18,2024-11-02,15D,12000.0,코스닥,한국투자증권(주),,38
465480,인스피언,인스피언,2024-10-18,2024-11-18,1M,12000.0,코스닥,한국투자증권(주),,38
465480,인스피언,인스피언,2024-10-18,2025-01-18,3M,12000.0,코스닥,한국투자증권(주),,38
465480,인스피언,인스피언,2024-10-18,2025-04-18,6M,12000.0,코스닥,한국투자증권(주),,38
465480,인스피언,인스피언,2024-10-18,2025-10-18,1Y,12000.0,코스닥,한국투자증권(주),,38
474170,루미르,루미르,2024-10-21,2024-11-05,15D,12000.0,코스닥,엔에이치투자증권(주),,38
474170,루미르,루미르,2024-10-21,2024-11-21,1M,12000.0,코스닥,엔에이치투자증권(주),,38
474170,루미르,루미르,2024-10-21,2025-01-21,3M,12000.0,코스닥,엔에이치투자증권(주),,38
474170,루미르,루미르,2024-10-21,2025-04-21,6M,12000.0,코스닥,엔에이치투자증권(주),,38
474170,루미르,루미르,2024-10-21,2025-10-21,1Y,12000.0,코스닥,엔에이치투자증권(주),,38
457370,한켐,한켐,2024-10-22,2024-11-06,15D,18000.0,코스닥,신영증권(주),,38
457370,한켐,한켐,2024-10-22,2024-11-22,1M,18000.0,코스닥,신영증권(주),,38
457370,한켐,한켐,2024-10-22,2025-01-22,3M,18000.0,코스닥,신영증권(주),,38
457370,한켐,한켐,2024-10-22,2025-04-22,6M,18000.0,코스닥,신영증권(주),,38
457370,한켐,한켐,2024-10-22,2025-10-22,1Y,18000.0,코스닥,신영증권(주),,38
475400,씨메스,씨메스,2024-10-24,2024-11-08,15D,30000.0,코스닥,"유진투자증권(주),삼성증권(주)",,38
475400,씨메스,씨메스,2024-10-24,2024-11-24,1M,30000.0,코스닥,"유진투자증권(주),삼성증권(주)",,38
475400,씨메스,씨메스,2024-10-24,2025-01-24,3M,30000.0,코스닥,"유진투자증권(주),삼성증권(주)",,38
475400,씨메스,씨메스,2024-10-24,2025-04-24,6M,30000.0,코스닥,"유진투자증권(주),삼성증권(주)",,38
475400,씨메스,씨메스,2024-10-24,2025-10-24,1Y,30000.0,코스닥,"유진투자증권(주),삼성증권(주)",,38
044990,에이치엔에스하이텍,에이치엔에스하이텍,2024-10-25,2024-11-09,15D,22000.0,코스닥,미래에셋증권 주식회사,,38
044990,에이치엔에스하이텍,에이치엔에스하이텍,2024-10-25,2024-11-25,1M,22000.0,코스닥,미래에셋증권 주식회사,,38
044990,에이치엔에스하이텍,에이치엔에스하이텍,2024-10-25,2025-01-25,3M,22000.0,코스닥,미래에셋증권 주식회사,,38
044990,에이치엔에스하이텍,에이치엔에스하이텍,2024-10-25,2025-04-25,6M,22000.0,코스닥,미래에셋증권 주식회사,,38
044990,에이치엔에스하이텍,에이치엔에스하이텍,2024-10-25,2025-10-25,1Y,22000.0,코스닥,미래에셋증권 주식회사,,38
289930,웨이비스,웨이비스,2024-10-25,2024-11-09,15D,15000.0,코스닥,대신증권(주),,38
289930,웨이비스,웨이비스,2024-10-25,2024-11-25,1M,15000.0,코스닥,대신증권(주),,38
289930,웨이비스,웨이비스,2024-10-25,2025-01-25,3M,15000.0,코스닥,대신증권(주),,38
289930,웨이비스,웨이비스,2024-10-25,2025-04-25,6M,15000.0,코스닥,대신증권(주),,38
289930,웨이비스,웨이비스,2024-10-25,2025-10-25,1Y,15000.0,코스닥,대신증권(주),,38
466100,클로봇,클로봇,2024-10-28,2024-11-12,15D,13000.0,코스닥,미래에셋증권 주식회사,,38
466100,클로봇,클로봇,2024-10-28,2024-11-28,1M,13000.0,코스닥,미래에셋증권 주식회사,,38
466100,클로봇,클로봇,2024-10-28,2025-01-28,3M,13000.0,코스닥,미래에셋증권 주식회사,,38
466100,클로봇,클로봇,2024-10-28,2025-04-28,6M,13000.0,코스닥,미래에셋증권 주식회사,,38
466100,클로봇,클로봇,2024-10-28,2025-10-28,1Y,13000.0,코스닥,미래에셋증권 주식회사,,38
476710,타조이엔터테인먼트,타조이엔터테인먼트,2024-10-30,2024-11-14,15D,,코넥스,nan,,
476710,타조이엔터테인먼트,타조이엔터테인먼트,2024-10-30,2024-11-30,1M,,코넥스,nan,,
476710,타조이엔터테인먼트,타조이엔터테인먼트,2024-10-30,2025-01-30,3M,,코넥스,nan,,
476710,타조이엔터테인먼트,타조이엔터테인먼트,2024-10-30,2025-04-30,6M,,코넥스,nan,,
476710,타조이엔터테인먼트,타조이엔터테인먼트,2024-10-30,2025-10-30,1Y,,코넥스,nan,,
475580,에이럭스,에이럭스,2024-11-01,2024-11-16,15D,16000.0,코스닥,한국투자증권(주),,38
475580,에이럭스,에이럭스,2024-11-01,2024-12-01,1M,16000.0,코스닥,한국투자증권(주),,38
475580,에이럭스,에이럭스,2024-11-01,2025-02-01,3M,16000.0,코스닥,한국투자증권(주),,38
475580,에이럭스,에이럭스,2024-11-01,2025-05-01,6M,16000.0,코스닥,한국투자증권(주),,38
475580,에이럭스,에이럭스,2024-11-01,2025-11-01,1Y,16000.0,코스닥,한국투자증권(주),,38
